time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.780000000000003,13.010493098953475,4.13499654629802,19.734896193743346,0.035955060914222514,5.623086522641824,0.0,10.411345289687581,2.495944191120501,2.4100484911496145,-0.06532031433890866,-0.2993837833142856,0.0,409.68034151622635,407.60201045488515,408.30085017388103,407.59677532857853
3.840000000000003,13.642745991658257,4.284963950126742,19.874503196181713,0.03147288454277142,5.605097591642894,0.0,10.663912477806951,2.5026540581264864,2.2423119649393985,-0.11033678521243831,-0.30069096920157384,0.0,438.94464163967007,438.74330665394484,440.76188980432744,437.0188072739036
3.900000000000003,14.290344825412863,4.435264541663953,20.004004787465327,0.024703543081891155,5.587293973218639,0.0,10.922797446354606,2.506889638884869,2.0731779407740687,-0.11831968331828938,-0.2898050876698587,0.0,440.4812276991438,441.29039911474973,442.6651947832448,441.99612010559827
3.960000000000003,14.955408283509493,4.585776003838094,20.12539911635881,0.017157166905412247,5.570067946869454,0.0,11.245678134161272,2.5095731763226103,1.97139036643941,-0.1479994836489443,-0.2821872706632076,0.0,470.8478221325039,471.3584303589851,474.2697430961489,471.969823523733
4.020000000000002,15.638001948890722,4.736291330604384,20.23826782439701,0.008235232213691823,5.553003560858201,0.0,11.507345782418058,2.5070335248615745,1.7897420240159891,-0.15013397848400575,-0.2892487786934238,0.0,444.93118445623446,444.2703190149182,444.6877289380965,444.49202162661095
4.080000000000001,16.337528629216948,4.886549570221978,20.341394579994287,6.282783327046009,5.535463621387443,0.0,11.809848469914066,2.5009746414426894,1.646137023358626,-0.13382278714282733,-0.29932931335252816,0.0,463.60019860018514,462.72384540703706,463.97627091715947,465.23702979216154
4.14,17.053929010243053,5.036332115290024,20.43427591612426,6.274378464581909,5.517387047811731,0.0,12.069959945307792,2.4913042236191987,1.4486302070143184,-0.15709122649099166,-0.3054740595255874,0.0,446.83181695769565,446.23827771061127,446.10780420591624,444.1842555625665
4.199999999999998,17.78598964736595,5.185433840681983,20.515149376890534,6.264953858081958,5.499304948495428,0.0,12.331781040791038,2.4782321637551252,1.2458412844937299,-0.15704792579347032,-0.29422993309632933,0.0,447.5815449581961,448.4042460506146,446.6647821321488,446.6450818915041
4.259999999999997,18.5327764377513,5.33366611368045,20.582680363072534,6.255392846969842,5.482358986593248,0.0,12.560911628775921,2.4623836160898422,1.00432913847044,-0.16439842458145607,-0.2656782343841548,0.0,432.1905467760792,434.50712697569435,434.08070414629384,433.4382901041143
4.319999999999996,19.295361269669144,5.4807942593730905,20.637579024780358,6.245475363029723,5.466226962357027,0.0,12.85785629943606,2.441351784717456,0.8241486591320467,-0.16713734340665654,-0.27614087735171605,0.0,464.4785243182723,463.5870698400443,463.87617263091084,463.6361089559957
4.379999999999995,20.074296813148237,5.626602468103651,20.680137676011118,6.235395950648529,5.449601857590169,0.0,13.106172694650823,2.41845549130656,0.593423242214315,-0.16975038196380768,-0.27903887009165207,0.0,446.36523166123135,446.0511749856627,444.70163816440055,444.46044135906965
4.439999999999993,20.86620366504637,5.771025683262226,20.706995528088264,6.225345227163917,5.432397719931881,0.0,13.290576354016277,2.3952607331685396,0.30140546398751333,-0.1633796099541706,-0.310136089480214,0.0,420.17544696151015,417.37833611813863,418.5806327866257,419.1062206214817
4.499999999999992,21.672422364893244,5.913811035960554,20.719082042248573,6.215618171555995,5.413766432670613,0.0,13.582466293008267,2.3638383243466614,0.0996938900631515,-0.15970913867169945,-0.31130141985629584,0.0,464.99663655803624,464.8114938352285,464.6566951683209,464.920725657351
4.559999999999991,22.496057756205076,6.0546257183594925,20.718785597738584,6.206275789550997,5.3954931921272955,0.0,13.871029868530107,2.329623980878863,-0.11133690371649878,-0.14871718758096322,-0.29367824773777573,0.0,465.9100391967623,467.19633579871686,465.1837576458266,466.02228857264913
4.6199999999999894,23.3348946601028,6.193439649827924,20.70395140093963,6.1980032454837115,5.377302248777337,0.0,14.089554539374594,2.2972361209137615,-0.38412838332484794,-0.12211197944740335,-0.33995319582270966,0.0,442.57394945268464,438.6476500212942,440.0561743727966,442.2358009426007
4.679999999999988,24.189804300319356,6.330055767580067,20.674925888583743,6.190875771041469,5.356971494209532,0.0,14.405978444775368,2.2564802894469005,-0.585750693220974,-0.11286782962197284,-0.336724509119854,0.0,481.2500155231011,481.38615684257405,479.76222849585594,480.4523395522708
4.739999999999987,25.06191468956613,6.464302701967165,20.632229631559408,6.183943077040446,5.336766530987113,0.0,14.663197231486992,2.218300182230121,-0.8392202733507995,-0.12151703970590018,-0.3367990429739689,0.0,462.1720222843664,462.05445078173767,462.9250173686573,462.23216392253016
4.799999999999986,25.947442029524773,6.596362126571039,20.572710478386544,6.176441219952798,5.3163662537521645,0.0,14.853601808162026,2.1835446445632565,-1.1458670090604992,-0.13318536431131558,-0.34731700684261296,0.0,439.601500456944,438.6079038663402,440.80894843846676,439.8286337856014
4.859999999999984,26.84456145738943,6.726283891494791,20.49478903777935,6.168191484207924,5.295558058705682,0.0,15.049434952625095,2.147042103305577,-1.4527690551835555,-0.14791218947225082,-0.34579800827070994,0.0,445.04488075041644,445.0457026191378,443.49354714893167,442.2638158982276
4.919999999999983,27.75551400260799,6.853812657412425,20.399684282679814,6.159375377008246,5.274917490929813,0.0,15.314008453916873,2.1037881957453926,-1.7193317451530101,-0.14505149588721114,-0.3406623535359623,0.0,471.91655702996377,472.1989080532655,471.4789676358156,471.6811907285496
4.979999999999982,28.682612700579575,6.9786749051454375,20.288578287849965,6.151173169494111,5.254093850997576,0.0,15.587396123057513,2.058210555649351,-1.9862498110460325,-0.12379040477043282,-0.364573933525213,0.0,479.38869127929297,477.45138943418993,478.567641858324,480.16798883622994
5.0399999999999805,29.623704007193314,7.100954986469794,20.159839801601105,6.144277485126068,5.232001691935215,0.0,15.78092835755315,2.0177754337735743,-2.3065265324257433,-0.10139654970483554,-0.3766495061588511,0.0,455.7547295614105,454.65098745836565,454.45946805963234,456.24020156284587
